ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
karnal	ʃaʁnɛl	karnale	kaɾnal	kɐɾənɑl	karnaːlɛm
karne	ʃɛʁ	karne	kaɾne	kaɾənɨ	karnɛm
karnivor	kaʁnivɔʁ	karnivoro	kaɾniβoɾo	kɐɾənivuɾʊ	karnɪwɔrʊm
karpen	ʃaʁm	karpino	kaɾpe	kɐɾəpinʊ	karpɪnʊm
karte	kaʁt	karta	liβɾo	kaɾətɐ	kʰartam
kasə	ʃe	kaza	kasa	kazɐ	kasam
kapsə	kas	kassa	kaxa	kaɪʃɐ	kapsam
kast	ʃast	kasto	kasto	kaʃtʊ	kastʊm
kastelan	ʃatlɛ̃	kastellano	kasteʎano	kɐʃtɨlɐ̃ʊ̃	kastɛllaːnʊm
kastel	ʃato	kastɛllo	kastiʎo	kɐʃtɛlʊ	kastɛllʊm
kastitate	ʃastte	kastita	kastiðad	kɐʃtidadɨ	kastɪtaːtɛm
kastor	kastɔʁ	kastɔro	kastoɾ	kɐʃtoɹ	kastɔrɛm
kastra	kastʁe	kastrare	kastɾaɾ	kɐʃtɹaɹ	kastraːrɛ
akətsa	ʃase	katʃʃare	kaθaɾ	kɐsaɹ	kaptɪaːrɛ
kataloɡ	kataloɡ	kataloɡo	kataloɣo	kɐtɑluɡʊ	katalɔɡʊm
katar	kataʁ	katarro	kataro	kɐtaʁʊ	katarrhʊm
katastrofə	katastʁɔf	katastrofe	katastɾofe	kɐtaʃtɹufɨ	katastrɔpʰam
kateɡoɾje	kateɡoʁi	kateɡoria	kateɣoɾia	kɐtɨɡuɾiɐ	kateːɡɔrɪam
katenə	ʃɛn	katena	kaðena	kɐdeɪɐ	kateːnam
katetə	katɛt	katɛto	kateto	kɐtetʊ	katʰɛtʊm
kateter	katete	katetere	kateteɾ	kɐtɨteɹ	katʰɛteːr
katolik	katolik	kattɔliko	katoliko	kɐtɔlikʊ	katʰɔlɪkʊm
kaudal	kodal	kaudale	kaʊðal	kaʊdɑl	kaʊdalɛm
kaustik	kostik	kaustiko	kaustiko	kaʊʃtikʊ	kaʊstɪkʊm
kauzə	koz	kauza	kaʊsa	kaʊzɐ	kaʊsam
kauzal	kozal	kauzale	kaʊsal	kaʊzɑl	kaːʊsaːlɛm
kauza	koze	kauzare	kaʊsaɾ	kaʊzaɹ	kaʊsaːriː
kavernə	kavɛʁn	kavɛrna	kaβeɾna	kɐvɛɾənɐ	kawɛrnam
kavernos	kavɛʁnø	kavernozo	kaβeɾnoso	kɐvɨɾənozʊ	kawɛrnoːsʊm
kavitate	kavite	kavita	kaβiðad	kɐvidadɨ	kawɪtaːtɛm
kazeinə	kazø	kazeina	kaseina	kɐzɨinɐ	kaːsɛʊm
kazwal	kazyɛl	kazuale	kaswal	kɐzuɑl	kaːsʊaːlɛm
tʃeaɾə	siʁ	tʃera	θeɾa	seɾɐ	keːram
tʃelar	sɛlje	tʃellaio	θiʎeɾo	seleɪɾʊ	kɛllaːrɪʊm
tʃeleɾitate	seleʁite	tʃelerita	θeleɾiðad	selɨɾidadɨ	kɛlɛrɪtaːtɛm
tʃelest	selɛst	tʃelɛste	θeleste	selɛʃtɨ	kaɪlɛstɛm
tʃelibat	seliba	tʃelibato	θeliβato	selibatʊ	kaɪlɪbaːtuː
tʃenotaf	senotaf	tʃenotafio	θenotafjo	senutafjʊ	kɛnɔtapʰɪʊm
tʃens	sɛn	tʃɛnso	θɛnso	seɪŋsʊ	keːnsʊm
tʃentaur	sɑ̃tɔʁ	tʃentauro	θentaʊɾo	seɪŋtaʊɾʊ	kɛntaʊrʊm
tʃentral	sɑ̃tʁal	tʃentrale	θentɾal	seɪŋtɹɑl	kɛntraːlɛm
tʃentru	sɑ̃tʁ	tʃɛntro	θɛntɾo	seɪŋtɹʊ	kɛntrʊm
tʃentuɾjon	sɑ̃tyʁjɔ̃	tʃenturione	θentuɾjon	seɪŋtuɾiɐ̃ʊ̃	kɛntʊrɪoːnɛm
tʃenuʃə	sɑ̃dʁ	tʃinidʒia	θeniθa	siŋzɐ	kɪnɛrɛm
tʃenzuɾə	sɑ̃syʁ	tʃensura	θensuɾa	seɪŋsuɾɐ	kɛnsuːram
tʃep	sɛp	tʃeppo	θepo	sɛpʊ	kɪppʊm
tʃer	sjɛl	tʃɛlo	θjelo	sɛʊ	kaɪlʊm
tʃerb	sɛʁ	tʃɛrvo	θjeɾβo	sɛɾəvʊ	kɛrwʊm
tʃertʃel	sɛʁso	tʃirro	θeɾθiʎo	seɾəsiʎʊ	kɪrkɛllʊm
tʃeɾealə	seʁeal	tʃereale	θeɾeal	sɨɾiɑl	kɛrɛaːlɛm
tʃeɾemonie	seʁemoni	tʃerimɔnia	θeɾemonja	seɾimonjɐ	kaɪrɪmoːnɪam
tʃeɾe	keʁiʁ	kjɛdere	keɾeɾ	kɨɾeɹ	kwaɪreːrɛ
tʃertifika	sɛʁtifje	tʃertifikare	θeɾtifikaɾ	seɾətifikaɹ	kɛrtɪfɪkaːrɛ
tʃervikal	sɛʁvikal	tʃervikale	θeɾβikal	seɾəvikɑl	kɛrwiːkal
tʃerviks	seʁviks	tʃɛrvitʃe	θeɾβiθ	sɨɾəviʃ	kɛrwiːkɛm
tʃetate	site	tʃitta	θjuðad	sidadɨ	kiːwɪtaːtɛm
tʃezuɾə	sezyʁ	tʃezura	θesuɾa	sezuɾɐ	kaɪsuːram
kear	klɛʁ	kjaro	klaɾo	klaɾʊ	klaːrʊm
keje	kle	kjave	ʎaβe	ʃavɨ	klaːwɪm
kema	klame	kjamare	ʎamaɾ	ʃɐmaɹ	klaːmaːrɛ
keaɡ	ke	kaʎo	kwaxo	kuaʎʊ	klaːɡɔrɪʊm
kiɾurdʒie	ʃiʁyʁʒi	kirurdʒia	θiɾuxia	siɾuɾəʒiɐ	kʰiːrʊrɡɪam
tʃikatritʃe	sikatʁis	tʃikatritʃe	θikatɾiθ	sikɐtɹiʃ	kɪkaːtriːkɛm
tʃitʃeɾone	siseʁɔn	tʃitʃerone	θiθeɾone	sisɨɾonɨ	kɪkɛroːnɛm
tʃiklik	siklik	tʃikliko	θikliko	siklikʊ	kyklɪkʊm
tʃiklu	sikl	tʃiklo	θiklo	siklʊ	kyklʊm
tʃilindru	silɛ̃dʁ	tʃilindro	θilindɾo	siliŋdɹʊ	kylɪndrʊm
tʃimitir	simtjɛʁ	tʃimitɛro	θementeɾjo	semitɛɾjʊ	kɔɪmeːteːrɪʊm
tʃintʃʲ	sɛ̃k	tʃinkwe	θinko	siŋkʊ	kwiːŋkwɛ
tʃintʃinal	kɛ̃kɛnal	kwinkwennale	kinkenal	kwiŋkwɨnɑl	kwɪŋkwɛnnaːlɛm
kɨnd	kɑ̃	kwando	kwando	kwɐ̃ŋdʊ	kwandoː
tʃinə	sɛn	tʃena	θena	seɪɐ	keːnam
kɨnepə	ʃɑ̃vʁ	kanapa	kaɲamo	kɐ̃ɲɐmʊ	kannabɛm
tʃineɾar	sineʁɛʁ	tʃinerario	θineɾaɾjo	sinɨɾaɾjʊ	kɪnɛraːrɪʊm
tʃiŋdʒe	sɛ̃dʁ	tʃindʒere	θeɲiɾ	siŋʒiɹ	kɪŋɡeːrɛ
kiŋɡə	sɑ̃ɡl	tʃiŋɡolo	θiŋɡulo	siŋɡulʊ	kɪŋɡʊlʊm
tʃinik	sinik	tʃiniko	θiniko	sinikʊ	kynɪkʊm
tʃinism	sinism	tʃinizmo	θinismo	siniʒmʊ	kynɪsmʊm
tʃirk	siʁk	tʃirko	θiɾko	siɾəkʊ	kɪrkʊm
tʃirkwit	siʁkyi	tʃirkuːito	θiɾkwito	siɾəkuɪtʊ	kɪrkʊɪtʊm
tʃirkumtʃide	siʁkɔ̃siʁ	tʃirkontʃidere	θiɾkunθiðaɾ	siɾəkũŋsidaɹ	kɪrkʊmkiːdeːrɛ
tʃirkumfeɾentsə	siʁkɔ̃feʁɑ̃s	tʃirkonferɛntsa	θiɾkumfeɾɛnθja	siɾəkũŋfɨɾeɪŋsjɐ	kɪrkʊmfɛrɛntɪam
tʃirkumskrie	siʁkɔ̃skʁiʁ	tʃirkoskrivere	θiɾkunskɾiβiɾ	siɾəkũŋskɹɨveɹ	kɪrkʊmskriːbeːrɛ
tʃirkumspekt	siʁkɔ̃spɛkt	tʃirkospetto	θiɾkunspekto	siɾəkũŋspɛtʊ	kɪrkʊmspɛktʊm
tʃirkumspektsie	siʁkɔ̃spɛksjɔ̃	tʃirkospetsione	θiɾkunspekθjon	siɾəkũŋspɛsɐ̃ʊ̃	kɪrkʊmspɛktɪoːnɛm
tʃirkumspektsjune	siʁkɔ̃spɛksjɔ̃	tʃirkospetsione	θiɾkunspekθjon	siɾəkũŋspɛsɐ̃ʊ̃	kɪrkʊmspɛktɪoːnɛm
tʃirkumstantsə	siʁkɔ̃stɑ̃s	tʃirkostantsa	θiɾkunstanθja	siɾəkũŋstɐ̃ŋsjɐ	kɪrkʊmstantɪam
tʃiɾeaʃə	səʁiz	tʃiliɛdʒa	θeɾeθa	seɾeʒɐ	kɛrasʊm
tʃisalpin	sizalpɛ̃	tʃizalpino	θisalpino	sizɑlpinʊ	kɪsalpiːnʊm
tʃistə	sist	tʃista	θista	siʃtɐ	kɪstam
tʃita	site	tʃitare	θitaɾ	sitaɹ	kɪtaːrɛ
tʃitrin	sitʁin	tʃitrino	θitɾino	sitɹinɐ	kɪtriːnʊm
tʃivil	sivil	tʃivile	θiβil	sivil	kiːwiːlɛm
tʃivilitate	sivilite	tʃivilta	θiβiliðad	sivilidadɨ	kiːwiːlɪtaːtɛm
klandestin	klɑ̃dɛstɛ̃	klandestino	klandestino	klɐ̃ŋdɨʃtinʊ	klandɛstiːnʊm
klasə	klas	klasse	klase	klasɨ	klassɛm
klasik	klasik	klassiko	klasiko	klasikʊ	klassɪkʊm
klaustr	klwatʁ	kiɔstro	klaʊstɾo	klaʊʃtɹʊ	klaʊstrʊm
klaustra	klostʁe	kiostrare	klaʊstɾaɾ	klaʊʃtɹaɹ	klaʊstraːrɛ
klavikulə	klavikyl	klavikola	klaβikula	klɐvikulɐ	klaːwiːkʊlam
klement	klemɑ̃	klemente	klemɛnte	klemeɪŋtɨ	kleːmɛntɛm
klementsə	klemɑ̃s	klemɛntsa	klemɛnθja	klemeɪŋsjɐ	kleːmɛntɪam
kler	klɛʁʒe	klɛro	kleɾo	klɛɾʊ	kleːrʊm
kleɾikal	kleʁikal	klerikale	kleɾikal	kleɾikɑl	kleːrɪkaːlɛm
kljent	kliɑ̃	kliɛnte	kliɛnte	klieɪŋtɨ	klɪɛntɛm
kljentelə	kliɑ̃tɛl	klientɛla	klientela	klieɪŋtɛlɐ	klɪɛnteːlam
klimə	klima	klima	klima	klimɐ	klɪmam
klinik	klinik	kliniko	kliniko	klinikʊ	klɪnɪkʊm
klɔakə	klɔak	kloaka	kloaka	kluakɐ	klɔaːkam
kɔatʃe	kyiʁ	kuɔtʃere	koθeɾ	kuzeɹ	kɔkweːrɛ
kɔaɡula	kɔaɡyle	koaɡulare	koaɣulaɾ	kuɐɡulaɹ	kɔaːɡʊlaːrɛ
kɔapsə	kyis	kɔʃa	kuxa	koʃɐ	kɔksam
kɔardə	kɔʁd	kɔrda	kweɾða	kɔɾədɐ	kʰɔrdam
korn	kɔʁn	kɔrno	koɾno	koɾənʊ	kɔrnʊm
kɔase	kudʁ	kutʃire	koseɾ	kuzeɹ	koːnsʊeːrɛ
kɔastə	koːt	kɔsta	kwesta	kɔʃtɐ	kɔstam
kot	kud	ɡomito	koðo	kotʊ	kʊbɪtʊm
kopt	kyi	kɔtto	kotʃo	kotʊ	kɔktʊm
koeɾent	koʁ	koerɛnte	koeɾɛnte	kuɨɾeɪŋtɨ	kɔhaɪrɛntɛm
koeɾentsə	koeʁɑ̃s	koerɛntsa	koeɾɛnθja	kuɨɾeɪŋsjɐ	kɔhaɪrɛntɪam
koezjune	koezjɔ̃	koezione	koesjon	kuɨzɐ̃ʊ̃	kɔhaɪsɪoːnɛm
kohlee	kɔkle	kɔklea	koklea	kɔkliɐ	kɔkʰlɛam
koif	kwaf	kuffia	kofja	koɪfɐ	kɔfɛam
kolaboɾa	kɔlaboʁe	kollaborare	kolaβoɾaɾ	kulɐbuɾaɹ	kɔllaboːraːrɛ
kolaps	kɔlaps	kollasso	kolapso	kulapsʊ	kɔllaːpsʊm
kolektiv	kɔlɛktif	kollettivo	kolektiβo	kulɨtivʊ	kɔllɛktiːwʊm
koleɡ	kɔlɛɡ	kollɛɡa	koleɣa	kulɛɡɐ	kɔlleːɡam
kolinə	ʃolin	kollina	kolina	kulinɐ	kɔlliːnam
kolizjune	kɔlizjɔ̃	kollizione	kolisjon	kulizɐ̃ʊ̃	kɔlliːsɪoːnɛm
kolɔanə	kolɔn	kolonna	kolumna	kulunɐ	kɔlʊmnam
kolokviw	kɔlok	kollɔkwjo	kolokjo	kulɔkiʊ	kɔllɔkwɪʊm
kulɔaɾe	kulœʁ	kolore	koloɾ	koɹ	kɔloːrɛm
kolos	kolɔz	kolɔsso	koloso	kulosʊ	kɔlɔssʊm
kolastrə	kolɔstʁɔm	kolɔstro	kalostɾo	kuloʃtɹʊ	kɔlɔstrʊm
kolubru	koløvʁ	kolubro	kuleβɾa	kɔbɹɐ	kɔlʊbrʊm
kolumnə	kolɔn	kolonna	kolumna	kulunɐ	kɔlʊmnam
komə	koma	koma	koma	komɐ	kɔmam
kombina	kɔ̃bine	kombinare	kombinaɾ	kumbinaɹ	kɔmbiːnaːrɛ
kombinatsje	kɔ̃binɛzɔ̃	kombinatsione	kombinaθjon	kumbinɐsɐ̃ʊ̃	kɔmbiːnaːtɪoːnɛm
kombinatsjune	kɔ̃binɛzɔ̃	kombinatsione	kombinaθjon	kumbinɐsɐ̃ʊ̃	kɔmbiːnaːtɪoːnɛm
kombustje	kɔ̃bystjɔ̃	kombustione	kombustjon	kumbuʃtɐ̃ʊ̃	kɔmbʊstɪoːnɛm
komedje	komedi	kommɛdia	komeðja	kumɛdjɐ	koːmɔɪdɪam
komemoɾa	kɔmemoʁe	kommemorare	konmemoɾaɾ	kumɨmuɾaɹ	kɔmmɛmɔraːrɛ
komerts	kɔmɛʁs	kommɛrtʃo	komeɾθjo	kumɛɾəsjʊ	kɔmmɛrkɪʊm
komestibil	komɛstibl	kommestibile	komestiβle	kumɨʃtivɛl	kɔmɛstɪbɪlɛm
kometə	komɛt	kometa	kometa	kumetɐ	kɔmeːtam
komik	komik	kɔmiko	komiko	komikʊ	koːmɪkʊm
komite	komite	komite	kometeɾ	kumɨteɹ	kɔmɪtɛm
komitet	komite	komitato	kondaðo	kuŋdadʊ	kɔmɪtaːtʊm
kompakt	kɔ̃pakt	kompatto	kompakto	kumpatʊ	kɔmpaktʊm
kompaɾatsje	kɔ̃paʁɛzɔ̃	kompaɾatsione	kompaɾaθjon	kumpɐɾɐsɐ̃ʊ̃	kɔmparaːtɪoːnɛm
kompasjune	kɔ̃pasjɔ̃	kompassione	kompasjon	kumpaɪʃɐ̃ʊ̃	kɔmpassɪoːnɛm
kompendiw	kɔ̃pɑ̃djɔm	kompendio	kompɛndjo	kumpeɪŋdjʊ	kɔmpɛndɪʊm
kompensa	kɔ̃pɑ̃se	kompensare	kompensaɾ	kumpeɪŋsaɹ	kɔmpɛnsaːrɛ
kompensatsje	kɔ̃pɑ̃sasjɔ̃	kompensatsione	kompensaθjon	kumpeɪŋsɐsɐ̃ʊ̃	kɔmpɛnsaːtɪoːnɛm
kompensatsjune	kɔ̃pɑ̃sasjɔ̃	kompensatsione	kompensaθjon	kumpeɪŋsɐsɐ̃ʊ̃	kɔmpɛnsaːtɪoːnɛm
kompetent	kɔ̃petɑ̃	kompetɛnte	kompetɛnte	kumpɨteɪŋtɨ	kɔmpɛtɛntɛm
kompila	kɔ̃pile	kompilare	kompilaɾ	kumpilaɹ	kɔmpiːlaːrɛ
kompleks	kɔ̃plɛks	komplɛsso	komplexo	kumplɛksʊ	kɔmplɛksʊm
komplika	kɔ̃plike	komplikare	komplikaɾ	kumplikaɹ	kɔmplɪkaːrɛ
kompozit	kɔ̃pozit	kompɔzito	komposito	kumpɔzitʊ	kɔmpɔsɪtʊm
kompozitsje	kɔ̃pozisjɔ̃	kompozitsione	komposiθjon	kumpuzisɐ̃ʊ̃	kɔmpɔsɪtɪoːnɛm
kompozitor	kɔ̃pozitœʁ	kompozitore	kompositoɾ	kumpuzitoɹ	kɔmpɔsɪtoːrɛm
kompres	kɔ̃pʁɛs	komprɛsso	kompɾeso	kumpɹezʊ	kɔmprɛssʊm
kompresibil	kɔ̃pʁɛsibl	kompressibile	kompɾesiβle	kumpɹɨsivɛl	kɔmprɛssɪbɪlɛm
kompresjune	kɔ̃pʁɛsjɔ̃	kompressione	kompɾesjon	kumpɹɨsɐ̃ʊ̃	kɔmprɛssɪoːnɛm
komprima	kɔ̃pʁime	komprimere	kompɾimiɾ	kumpɹimiɹ	kɔmprɪmeːrɛ
kompulsa	kɔ̃pylse	kompulsare	kompulsaɾe	kumpuwsaɾɨ	kɔmpʊlsaːrɛ
kompulsje	kɔ̃pylsjɔ̃	kompulsione	kompulsjon	kumpuwsɐ̃ʊ̃	kɔmpʊlsɪoːnɛm
kompune	kɔ̃poze	kompɔrre	komponeɾ	kumpoɹ	kɔmpoːneːrɛ
komunika	kɔmynike	komunikare	komunikaɾ	kumunikaɹ	kɔmmuːnɪkaːrɛ
komunikatsje	kɔmynikasjɔ̃	komunikatsione	komunikaθjon	kumunikɐsɐ̃ʊ̃	kɔmmuːnɪkaːtɪoːnɛm
komunikatsjune	kɔmynikasjɔ̃	komunikatsione	komunikaθjon	kumunikɐsɐ̃ʊ̃	kɔmmuːnɪkaːtɪoːnɛm
komunikativ	kɔmynikatif	komunikativo	komunikatiβo	kumunikɐtivʊ	kɔmmuːnɪkaːtɪwʊm
komunitate	kɔmynote	komunita	komuniðad	kumunidadɨ	kɔmmuːnɪtaːtɛm
komunjune	kɔmynjɔ̃	komunione	komunjon	kumũɲɐ̃ʊ̃	kɔmmuːnɪoːnɛm
komutatsje	kɔmytasjɔ̃	kommutatsione	konmutaθjon	kumutɐsɐ̃ʊ̃	kɔmmuːtaːtɪoːnɛm
ku	avɛk	kon	kom	koŋ	kʊm
kontʃede	kɔ̃sede	kontʃedere	konθeðeɾ	kuŋsɨdeɹ	kɔŋkeːdeːrɛ
kontʃepe	kɔ̃svwaʁ	kontʃepire	konθeβiɾ	kuŋsɨbeɹ	kɔŋkɪpɛrɛ
kontʃept	kɔ̃sɛpt	kontʃɛtto	konθeppto	kuŋseɪtʊ	kɔŋkɛptʊm
kontʃeptsje	kɔ̃sɛpsjɔ̃	kontʃetsione	konθepθjon	kuŋsɨpsɐ̃ʊ̃	kɔŋkɛptɪoːnɛm
kontʃeptsjune	kɔ̃sɛpsjɔ̃	kontʃetsione	konθepθjon	kuŋsɨpsɐ̃ʊ̃	kɔŋkɛptɪoːnɛm
kontʃesje	kɔ̃sɛsjɔ̃	kontʃessione	konθesjon	kuŋsɨsɐ̃ʊ̃	kɔŋkɛssɪoːnɛm
konkide	kɔ̃klyʁ	konkludere	konkluiɾ	kuŋkluiɹ	kɔŋkluːdeːrɛ
kontʃiljatsjune	kɔ̃siljasjɔ̃	kontʃiliatsione	konθiljaθjon	kuŋsiliɐsɐ̃ʊ̃	kɔŋkɪlɪaːtɪoːnɛm
kontʃiljator	kɔ̃siljatœʁ	kontʃiliatore	konθiljaðoɾ	kuŋsiliɐdoɹ	kɔŋkɪlɪaːtoːrɛm
konklav	kɔ̃klav	konklave	konklaβe	kuŋklavɨ	kɔŋklaːwɛ
konkluzje	kɔ̃klyzjɔ̃	konkluzione	konklusjon	kuŋkluzɐ̃ʊ̃	kɔŋkluːsɪoːnɛm
konkomitant	kɔ̃komitɑ̃	konkomitante	konkomitante	kuŋkumitɐ̃ŋtɨ	kɔŋkɔmɪtantɛm
konkorda	kɔ̃kɔʁde	konkordare	konkoɾðaɾ	kuŋkuɾədaɹ	kɔŋkɔrdaːrɛ
konkretsjune	kɔ̃kʁəsjɔ̃	konkretsione	konkɾeθjon	kuŋkɹɨsɐ̃ʊ̃	kɔŋkrɛtɪoːnɛm
konkubinə	kɔ̃kybɛ̃	konkubina	konkuβina	kuŋkubinɐ	kɔŋkʊbiːnam
konkupistʃent	kɔ̃kypisɑ̃	konkupiʃɛnte	konkupisθɛnte	kuŋkupiseɪŋtɨ	kɔŋkʊpɪskɛntɛm
konkupistʃentsə	kɔ̃kypisɑ̃s	konkupiʃɛntsa	konkupisθɛnθja	kuŋkupiseɪŋsjɐ	kɔŋkʊpɪskɛntɪam
kondamna	kɔ̃dane	kondannare	kondenaɾ	kuŋdɨnaɹ	kɔndɛmnaːrɛ
konditsjune	kɔ̃disjɔ̃	konditsione	kondiθjon	kuŋdisɐ̃ʊ̃	kɔndɪtɪoːnɛm
konduktor	kɔ̃dyktœʁ	konduttore	konduktoɾ	kuŋdutoɹ	kɔndʊktoːrɛm
konfektsie	kɔ̃fɛksjɔ̃	konfetsione	komfekθjon	kuŋfɛsɐ̃ʊ̃	kɔnfɛktɪoːnɛm
konfektsjune	kɔ̃fɛksjɔ̃	konfetsione	komfekθjon	kuŋfɛsɐ̃ʊ̃	kɔnfɛktɪoːnɛm
konfesjune	kɔ̃fɛsjɔ̃	konfessione	komfesjon	kuŋfisɐ̃ʊ̃	koːnfɛssɪoːnɛm
konfesor	kɔ̃fɛsœʁ	konfessore	komfesoɾ	kuŋfɨsoɹ	kɔnfɛssoːrɛm
konfiɡuɾa	kɔ̃fiɡyʁe	konfiɡurare	komfiɣuɾaɾ	kuŋfiɡuɾaɹ	koːnfɪɡuːraːrɛ
konfiɡuɾatsje	kɔ̃fiɡyʁasjɔ̃	konfiɡuratsione	komfiɣuɾaθjon	kuŋfiɡuɾɐsɐ̃ʊ̃	koːnfɪɡuːraːtɪoːnɛm
konfirma	kɔ̃fiʁme	konfermare	komfiɾmaɾ	kuŋfiɾəmaɹ	koːnfɪrmaːrɛ
konfiska	kɔ̃fiske	konfiskare	komfiskaɾ	kuŋfiʃkaɹ	kɔnfɪskaːrɛ
konflaɡratsje	kɔ̃flaɡʁasjɔ̃	konflaɡratsione	komflaɣɾaθjon	kuŋflɐɡɹɐsɐ̃ʊ̃	koːnflaɡraːtɪoːnɛm
konflaɡra	kɔ̃flaɡʁe	konflaɡrare	komflaɣɾaɾ	kuŋflɐɡɹaɹ	koːnflaɡraːrɛ
konflwent	kɔ̃flyɑ̃	konfluɛnte	komfluɛnte	kuŋflueɪŋtɨ	kɔnflʊɛntɛm
konflwentsə	kɔ̃flyɑ̃s	konfluɛntsa	komfluɛnθja	kuŋflweɪŋsjɐ	kɔnflʊɛntɪam
konfunda	kɔ̃fɔ̃dʁ	konfondere	komfundiɾ	kuŋfũŋdiɹ	koːnfʊndeːrɛ
konfuzje	kɔ̃fyzjɔ̃	konfuzione	komfusjon	kuŋfuzɐ̃ʊ̃	kɔnfuːsɪoːnɛm
koŋdʒela	kɔ̃ʒle	kondʒelare	koŋxelaɾ	kuŋʒɨlaɹ	kɔŋɡeːlaːrɛ
koŋdʒener	kɔ̃ʒenɛʁ	kondʒɛnere	koŋxeneɾe	kuŋʒenɨɾɨ	kɔŋɡɛnɛrɪs
koŋdʒestje	kɔ̃ʒɛstjɔ̃	kondʒestione	koŋxestjon	kõʒɨʃtiõ	kɔŋɡɛstɪoːnɛm
koŋɡlutina	kɔ̃ɡlytine	koŋɡlutinare	koŋɡlutinaɾ	kuŋɡlutinaɹ	kɔŋɡluːtɪnaːrɛ
koŋɡratula	kɔ̃ɡʁatyle	koŋɡratular	koŋɡɾatulaɾ	kuŋɡɹɐtulaɹ	kɔŋɡraːtʊlaːriː
koŋɡreɡatsje	kɔ̃ɡʁeɡasjɔ̃	koŋɡreɡatsione	koŋɡɾeɣaθjon	kuŋɡɹɨɡɐsɐ̃ʊ̃	kɔŋɡrɛɡaːtɪoːnɛm
koŋɡreɡatsjune	kɔ̃ɡʁeɡasjɔ̃	koŋɡreɡatsione	koŋɡɾeɣaθjon	kuŋɡɹɨɡɐsɐ̃ʊ̃	kɔŋɡrɛɡaːtɪoːnɛm
koŋɡres	kɔ̃ɡʁɛ	koŋɡrɛsso	koŋɡɾeso	kuŋɡɹɨsʊ	kɔŋɡrɛssʊm
koŋɡrwent	kɔ̃ɡʁy	koŋɡruɛnte	koŋɡɾuɛnte	kuŋɡɹueɪŋtɨ	kɔŋɡrʊɛntɛm
koŋɡrwentsə	kɔ̃ɡʁyɑ̃s	koŋɡruɛntsa	koŋɡɾuɛnθja	kuŋɡɹueɪŋsjɐ	kɔŋɡrʊɛntɪam
konʒektuɾə	kɔ̃ʒɛktyʁ	kondʒettura	koŋxetuɾa	kuŋʒɨtuɾɐ	kɔnɪɛktuːram
konʒuɡal	kɔ̃ʒyɡal	konjuɡale	koɲuɣal	kuŋʒuɡɑl	kɔnɪʊɡaːlɛm
konʒunktsie	kɔ̃ʒɔ̃ksjɔ̃	kondʒuntsione	koŋxunθjon	kuŋʒũŋsɐ̃ʊ̃	kɔnɪʊŋktɪoːnɛm
konʒunktiv	kɔ̃ʒɔ̃ktif	kondʒuntivo	koŋxuntiβo	kuŋʒũŋtivʊ	kɔnɪʊŋktiːwʊm
konʒunktuɾə	kɔ̃ʒɔ̃ktyʁ	kondʒuntura	kojuntuɾa	kuŋʒũŋtuɾɐ	kɔnɪŋktʊram
konsakra	kɔ̃sakʁe	konsakrare	konsaɣɾaɾ	kuŋsɐɡɹaɹ	koːnsɛkraːrɛ
konsetʃintsə	kɔ̃sekɑ̃s	konseɡwɛntsa	konsekwɛnθja	kuŋsɨkweɪŋsjɐ	kɔnsɛkwɛntɪam
konsens	kɔ̃sɑ̃s	konsɛnso	konsɛnso	kuŋseɪŋsʊ	koːnseːnsʊm
konservator	kɔ̃sɛʁvatœʁ	konservatore	konseɾβaðoɾ	kuŋsɨɾəvɐdoɹ	koːnsɛrwaːtoːrɛm
konsideɾa	kɔ̃sideʁe	konsiderare	konsiðeɾaɾ	kuŋsidɨɾaɹ	koːnsiːdɛraːrɛ
konsideɾatsje	kɔ̃sideʁasjɔ̃	konsideratsione	konsiðeɾaθjon	kuŋsidɨɾɐsɐ̃ʊ̃	kɔnsiːdɛraːtɪoːnɛm
konsiljer	kɔ̃sɛje	konsiʎɛre	konsexeɾo	kuŋsɨʎeɪɾʊ	kɔnsɪlɪaːrɪʊm
konsistoɾiw	kɔ̃sistwaʁ	konsistɔrio	konsistoɾjo	kuŋsiʃtɔɾjʊ	koːnsɪstoːrɪʊm
konsolə	kɔ̃solɛʁ	konsolare	konsolaɾ	kuŋsulaɹ	koːnsoːlaːrɛ
konsonant	kɔ̃sonɑ̃	konsonante	konsonante	kuŋsuɐ̃ŋtɨ	koːnsɔnantɛm
konsonantsə	kɔ̃sonɑ̃s	konsonantsa	konsonanθja	kuŋsunɐ̃ŋsjɐ	koːnsɔnantɪa
konsort	kɔ̃sɔʁ	konsɔrte	konsoɾte	kuŋsɔɾətɨ	kɔnsɔrtɛm
konsortsiw	kɔ̃sɔʁsjɔm	konsɔrtsio	konsoɾθjo	kuŋsɔɾəsjʊ	kɔnsɔrtɪʊm
konspiɾa	kɔ̃spiʁe	kospirare	konspiɾaɾ	kuŋspiɾaɹ	kɔnspɪraːrɛ
konspiɾatsje	kɔmspiʁasjɔ̃	kospiratsione	konspiɾaθjon	kuŋspiɾɐsɐ̃ʊ̃	kɔnspiːraːtɪoːnɛm
konspiɾatsjune	kɔ̃spiʁasjɔ̃	kospiratsione	konspiɾaθjon	kuŋspiɾɐsɐ̃ʊ̃	kɔnspiːraːtɪoːnɛm
