ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
tʃirkumspektsie	siʁkɔ̃spɛksjɔ̃	tʃirkospetsione	θiɾkunspekθjon	siɾəkũŋspɛsɐ̃ʊ̃	kɪrkʊmspɛktɪonɛm
tʃirkumspektsjune	siʁkɔ̃spɛksjɔ̃	tʃirkospetsione	θiɾkunspekθjon	siɾəkũŋspɛsɐ̃ʊ̃	kɪrkʊmspɛktɪonɛm
tʃirkumstantsə	siʁkɔ̃stɑ̃s	tʃirkostantsa	θiɾkunstanθja	siɾəkũŋstɐ̃ŋsjɐ	kɪrkʊmstantɪam
tʃiɾeaʃə	səʁiz	tʃiliɛdʒa	θeɾeθa	seɾeʒɐ	kɛrasʊm
tʃisalpin	sizalpɛ̃	tʃizalpino	θisalpino	sizɑlpinʊ	kɪsalpinʊm
tʃistə	sist	tʃista	θista	siʃtɐ	kɪstam
tʃita	site	tʃitare	θitaɾ	sitaɹ	kɪtarɛ
tʃitrin	sitʁin	tʃitrino	θitɾino	sitɹinɐ	kɪtrinʊm
tʃivil	sivil	tʃivile	θiβil	sivil	kiwilɛm
tʃivilitate	sivilite	tʃivilta	θiβiliðad	sivilidadɨ	kiwilɪtatɛm
klandestin	klɑ̃dɛstɛ̃	klandestino	klandestino	klɐ̃ŋdɨʃtinʊ	klandɛstinʊm
klasə	klas	klasse	klase	klasɨ	klassɛm
klasik	klasik	klassiko	klasiko	klasikʊ	klassɪkʊm
klaustr	klwatʁ	kiɔstro	klaʊstɾo	klaʊʃtɹʊ	klaʊstrʊm
klaustra	klostʁe	kiostrare	klaʊstɾaɾ	klaʊʃtɹaɹ	klaʊstrarɛ
klavikulə	klavikyl	klavikola	klaβikula	klɐvikulɐ	klawikʊlam
klement	klemɑ̃	klemente	klemɛnte	klemeɪŋtɨ	klemɛntɛm
klementsə	klemɑ̃s	klemɛntsa	klemɛnθja	klemeɪŋsjɐ	klemɛntɪam
kler	klɛʁʒe	klɛro	kleɾo	klɛɾʊ	klerʊm
kleɾikal	kleʁikal	klerikale	kleɾikal	kleɾikɑl	klerɪkalɛm
kljent	kliɑ̃	kliɛnte	kliɛnte	klieɪŋtɨ	klɪɛntɛm
kljentelə	kliɑ̃tɛl	klientɛla	klientela	klieɪŋtɛlɐ	klɪɛntelam
klimə	klima	klima	klima	klimɐ	klɪmam
klinik	klinik	kliniko	kliniko	klinikʊ	klɪnɪkʊm
klɔakə	klɔak	kloaka	kloaka	kluakɐ	klɔakam
kɔatʃe	kyiʁ	kuɔtʃere	koθeɾ	kuzeɹ	kɔkwerɛ
kɔaɡula	kɔaɡyle	koaɡulare	koaɣulaɾ	kuɐɡulaɹ	kɔaɡʊlarɛ
kɔapsə	kyis	kɔʃa	kuxa	koʃɐ	kɔksam
kɔardə	kɔʁd	kɔrda	kweɾða	kɔɾədɐ	kʰɔrdam
korn	kɔʁn	kɔrno	koɾno	koɾənʊ	kɔrnʊm
kɔase	kudʁ	kutʃire	koseɾ	kuzeɹ	konsʊerɛ
kɔastə	kot	kɔsta	kwesta	kɔʃtɐ	kɔstam
kot	kud	ɡomito	koðo	kotʊ	kʊbɪtʊm
kopt	kyi	kɔtto	kotʃo	kotʊ	kɔktʊm
koeɾent	koʁ	koerɛnte	koeɾɛnte	kuɨɾeɪŋtɨ	kɔhaɪrɛntɛm
koeɾentsə	koeʁɑ̃s	koerɛntsa	koeɾɛnθja	kuɨɾeɪŋsjɐ	kɔhaɪrɛntɪam
koezjune	koezjɔ̃	koezione	koesjon	kuɨzɐ̃ʊ̃	kɔhaɪsɪonɛm
kohlee	kɔkle	kɔklea	koklea	kɔkliɐ	kɔkʰlɛam
koif	kwaf	kuffia	kofja	koɪfɐ	kɔfɛam
kolaboɾa	kɔlaboʁe	kollaborare	kolaβoɾaɾ	kulɐbuɾaɹ	kɔllaborarɛ
kolaps	kɔlaps	kollasso	kolapso	kulapsʊ	kɔllapsʊm
kolektiv	kɔlɛktif	kollettivo	kolektiβo	kulɨtivʊ	kɔllɛktiwʊm
koleɡ	kɔlɛɡ	kollɛɡa	koleɣa	kulɛɡɐ	kɔlleɡam
kolinə	ʃolin	kollina	kolina	kulinɐ	kɔllinam
kolizjune	kɔlizjɔ̃	kollizione	kolisjon	kulizɐ̃ʊ̃	kɔllisɪonɛm
kolɔanə	kolɔn	kolonna	kolumna	kulunɐ	kɔlʊmnam
kolokviw	kɔlok	kollɔkwjo	kolokjo	kulɔkiʊ	kɔllɔkwɪʊm
kulɔaɾe	kulœʁ	kolore	koloɾ	koɹ	kɔlorɛm
kolos	kolɔz	kolɔsso	koloso	kulosʊ	kɔlɔssʊm
kolastrə	kolɔstʁɔm	kolɔstro	kalostɾo	kuloʃtɹʊ	kɔlɔstrʊm
kolubru	koløvʁ	kolubro	kuleβɾa	kɔbɹɐ	kɔlʊbrʊm
kolumnə	kolɔn	kolonna	kolumna	kulunɐ	kɔlʊmnam
komə	koma	koma	koma	komɐ	kɔmam
kombina	kɔ̃bine	kombinare	kombinaɾ	kumbinaɹ	kɔmbinarɛ
kombinatsje	kɔ̃binɛzɔ̃	kombinatsione	kombinaθjon	kumbinɐsɐ̃ʊ̃	kɔmbinatɪonɛm
kombinatsjune	kɔ̃binɛzɔ̃	kombinatsione	kombinaθjon	kumbinɐsɐ̃ʊ̃	kɔmbinatɪonɛm
kombustje	kɔ̃bystjɔ̃	kombustione	kombustjon	kumbuʃtɐ̃ʊ̃	kɔmbʊstɪonɛm
komedje	komedi	kommɛdia	komeðja	kumɛdjɐ	komɔɪdɪam
komemoɾa	kɔmemoʁe	kommemorare	konmemoɾaɾ	kumɨmuɾaɹ	kɔmmɛmɔrarɛ
komerts	kɔmɛʁs	kommɛrtʃo	komeɾθjo	kumɛɾəsjʊ	kɔmmɛrkɪʊm
komestibil	komɛstibl	kommestibile	komestiβle	kumɨʃtivɛl	kɔmɛstɪbɪlɛm
kometə	komɛt	kometa	kometa	kumetɐ	kɔmetam
komik	komik	kɔmiko	komiko	komikʊ	komɪkʊm
komite	komite	komite	kometeɾ	kumɨteɹ	kɔmɪtɛm
komitet	komite	komitato	kondaðo	kuŋdadʊ	kɔmɪtatʊm
kompakt	kɔ̃pakt	kompatto	kompakto	kumpatʊ	kɔmpaktʊm
kompaɾatsje	kɔ̃paʁɛzɔ̃	kompaɾatsione	kompaɾaθjon	kumpɐɾɐsɐ̃ʊ̃	kɔmparatɪonɛm
kompasjune	kɔ̃pasjɔ̃	kompassione	kompasjon	kumpaɪʃɐ̃ʊ̃	kɔmpassɪonɛm
kompendiw	kɔ̃pɑ̃djɔm	kompendio	kompɛndjo	kumpeɪŋdjʊ	kɔmpɛndɪʊm
kompensa	kɔ̃pɑ̃se	kompensare	kompensaɾ	kumpeɪŋsaɹ	kɔmpɛnsarɛ
kompensatsje	kɔ̃pɑ̃sasjɔ̃	kompensatsione	kompensaθjon	kumpeɪŋsɐsɐ̃ʊ̃	kɔmpɛnsatɪonɛm
kompensatsjune	kɔ̃pɑ̃sasjɔ̃	kompensatsione	kompensaθjon	kumpeɪŋsɐsɐ̃ʊ̃	kɔmpɛnsatɪonɛm
kompetent	kɔ̃petɑ̃	kompetɛnte	kompetɛnte	kumpɨteɪŋtɨ	kɔmpɛtɛntɛm
kompila	kɔ̃pile	kompilare	kompilaɾ	kumpilaɹ	kɔmpilarɛ
kompleks	kɔ̃plɛks	komplɛsso	komplexo	kumplɛksʊ	kɔmplɛksʊm
komplika	kɔ̃plike	komplikare	komplikaɾ	kumplikaɹ	kɔmplɪkarɛ
kompozit	kɔ̃pozit	kompɔzito	komposito	kumpɔzitʊ	kɔmpɔsɪtʊm
kompozitsje	kɔ̃pozisjɔ̃	kompozitsione	komposiθjon	kumpuzisɐ̃ʊ̃	kɔmpɔsɪtɪonɛm
kompozitor	kɔ̃pozitœʁ	kompozitore	kompositoɾ	kumpuzitoɹ	kɔmpɔsɪtorɛm
kompres	kɔ̃pʁɛs	komprɛsso	kompɾeso	kumpɹezʊ	kɔmprɛssʊm
kompresibil	kɔ̃pʁɛsibl	kompressibile	kompɾesiβle	kumpɹɨsivɛl	kɔmprɛssɪbɪlɛm
kompresjune	kɔ̃pʁɛsjɔ̃	kompressione	kompɾesjon	kumpɹɨsɐ̃ʊ̃	kɔmprɛssɪonɛm
komprima	kɔ̃pʁime	komprimere	kompɾimiɾ	kumpɹimiɹ	kɔmprɪmerɛ
kompulsa	kɔ̃pylse	kompulsare	kompulsaɾe	kumpuwsaɾɨ	kɔmpʊlsarɛ
kompulsje	kɔ̃pylsjɔ̃	kompulsione	kompulsjon	kumpuwsɐ̃ʊ̃	kɔmpʊlsɪonɛm
kompune	kɔ̃poze	kompɔrre	komponeɾ	kumpoɹ	kɔmponerɛ
komunika	kɔmynike	komunikare	komunikaɾ	kumunikaɹ	kɔmmunɪkarɛ
komunikatsje	kɔmynikasjɔ̃	komunikatsione	komunikaθjon	kumunikɐsɐ̃ʊ̃	kɔmmunɪkatɪonɛm
komunikatsjune	kɔmynikasjɔ̃	komunikatsione	komunikaθjon	kumunikɐsɐ̃ʊ̃	kɔmmunɪkatɪonɛm
komunikativ	kɔmynikatif	komunikativo	komunikatiβo	kumunikɐtivʊ	kɔmmunɪkatɪwʊm
komunitate	kɔmynote	komunita	komuniðad	kumunidadɨ	kɔmmunɪtatɛm
komunjune	kɔmynjɔ̃	komunione	komunjon	kumũɲɐ̃ʊ̃	kɔmmunɪonɛm
komutatsje	kɔmytasjɔ̃	kommutatsione	konmutaθjon	kumutɐsɐ̃ʊ̃	kɔmmutatɪonɛm
ku	avɛk	kon	kom	koŋ	kʊm
kontʃede	kɔ̃sede	kontʃedere	konθeðeɾ	kuŋsɨdeɹ	kɔŋkederɛ
kontʃepe	kɔ̃svwaʁ	kontʃepire	konθeβiɾ	kuŋsɨbeɹ	kɔŋkɪpɛrɛ
kontʃept	kɔ̃sɛpt	kontʃɛtto	konθeppto	kuŋseɪtʊ	kɔŋkɛptʊm
kontʃeptsje	kɔ̃sɛpsjɔ̃	kontʃetsione	konθepθjon	kuŋsɨpsɐ̃ʊ̃	kɔŋkɛptɪonɛm
kontʃeptsjune	kɔ̃sɛpsjɔ̃	kontʃetsione	konθepθjon	kuŋsɨpsɐ̃ʊ̃	kɔŋkɛptɪonɛm
kontʃesje	kɔ̃sɛsjɔ̃	kontʃessione	konθesjon	kuŋsɨsɐ̃ʊ̃	kɔŋkɛssɪonɛm
konkide	kɔ̃klyʁ	konkludere	konkluiɾ	kuŋkluiɹ	kɔŋkluderɛ
kontʃiljatsjune	kɔ̃siljasjɔ̃	kontʃiliatsione	konθiljaθjon	kuŋsiliɐsɐ̃ʊ̃	kɔŋkɪlɪatɪonɛm
kontʃiljator	kɔ̃siljatœʁ	kontʃiliatore	konθiljaðoɾ	kuŋsiliɐdoɹ	kɔŋkɪlɪatorɛm
konklav	kɔ̃klav	konklave	konklaβe	kuŋklavɨ	kɔŋklawɛ
konkluzje	kɔ̃klyzjɔ̃	konkluzione	konklusjon	kuŋkluzɐ̃ʊ̃	kɔŋklusɪonɛm
konkomitant	kɔ̃komitɑ̃	konkomitante	konkomitante	kuŋkumitɐ̃ŋtɨ	kɔŋkɔmɪtantɛm
konkorda	kɔ̃kɔʁde	konkordare	konkoɾðaɾ	kuŋkuɾədaɹ	kɔŋkɔrdarɛ
konkretsjune	kɔ̃kʁəsjɔ̃	konkretsione	konkɾeθjon	kuŋkɹɨsɐ̃ʊ̃	kɔŋkrɛtɪonɛm
konkubinə	kɔ̃kybɛ̃	konkubina	konkuβina	kuŋkubinɐ	kɔŋkʊbinam
konkupistʃent	kɔ̃kypisɑ̃	konkupiʃɛnte	konkupisθɛnte	kuŋkupiseɪŋtɨ	kɔŋkʊpɪskɛntɛm
konkupistʃentsə	kɔ̃kypisɑ̃s	konkupiʃɛntsa	konkupisθɛnθja	kuŋkupiseɪŋsjɐ	kɔŋkʊpɪskɛntɪam
kondamna	kɔ̃dane	kondannare	kondenaɾ	kuŋdɨnaɹ	kɔndɛmnarɛ
konditsjune	kɔ̃disjɔ̃	konditsione	kondiθjon	kuŋdisɐ̃ʊ̃	kɔndɪtɪonɛm
konduktor	kɔ̃dyktœʁ	konduttore	konduktoɾ	kuŋdutoɹ	kɔndʊktorɛm
konfektsie	kɔ̃fɛksjɔ̃	konfetsione	komfekθjon	kuŋfɛsɐ̃ʊ̃	kɔnfɛktɪonɛm
konfektsjune	kɔ̃fɛksjɔ̃	konfetsione	komfekθjon	kuŋfɛsɐ̃ʊ̃	kɔnfɛktɪonɛm
konfesjune	kɔ̃fɛsjɔ̃	konfessione	komfesjon	kuŋfisɐ̃ʊ̃	konfɛssɪonɛm
konfesor	kɔ̃fɛsœʁ	konfessore	komfesoɾ	kuŋfɨsoɹ	kɔnfɛssorɛm
konfiɡuɾa	kɔ̃fiɡyʁe	konfiɡurare	komfiɣuɾaɾ	kuŋfiɡuɾaɹ	konfɪɡurarɛ
konfiɡuɾatsje	kɔ̃fiɡyʁasjɔ̃	konfiɡuratsione	komfiɣuɾaθjon	kuŋfiɡuɾɐsɐ̃ʊ̃	konfɪɡuratɪonɛm
konfirma	kɔ̃fiʁme	konfermare	komfiɾmaɾ	kuŋfiɾəmaɹ	konfɪrmarɛ
konfiska	kɔ̃fiske	konfiskare	komfiskaɾ	kuŋfiʃkaɹ	kɔnfɪskarɛ
konflaɡratsje	kɔ̃flaɡʁasjɔ̃	konflaɡratsione	komflaɣɾaθjon	kuŋflɐɡɹɐsɐ̃ʊ̃	konflaɡratɪonɛm
konflaɡra	kɔ̃flaɡʁe	konflaɡrare	komflaɣɾaɾ	kuŋflɐɡɹaɹ	konflaɡrarɛ
konflwent	kɔ̃flyɑ̃	konfluɛnte	komfluɛnte	kuŋflueɪŋtɨ	kɔnflʊɛntɛm
konflwentsə	kɔ̃flyɑ̃s	konfluɛntsa	komfluɛnθja	kuŋflweɪŋsjɐ	kɔnflʊɛntɪam
konfunda	kɔ̃fɔ̃dʁ	konfondere	komfundiɾ	kuŋfũŋdiɹ	konfʊnderɛ
konfuzje	kɔ̃fyzjɔ̃	konfuzione	komfusjon	kuŋfuzɐ̃ʊ̃	kɔnfusɪonɛm
koŋdʒela	kɔ̃ʒle	kondʒelare	koŋxelaɾ	kuŋʒɨlaɹ	kɔŋɡelarɛ
koŋdʒener	kɔ̃ʒenɛʁ	kondʒɛnere	koŋxeneɾe	kuŋʒenɨɾɨ	kɔŋɡɛnɛrɪs
koŋdʒestje	kɔ̃ʒɛstjɔ̃	kondʒestione	koŋxestjon	kõʒɨʃtiõ	kɔŋɡɛstɪonɛm
koŋɡlutina	kɔ̃ɡlytine	koŋɡlutinare	koŋɡlutinaɾ	kuŋɡlutinaɹ	kɔŋɡlutɪnarɛ
koŋɡratula	kɔ̃ɡʁatyle	koŋɡratular	koŋɡɾatulaɾ	kuŋɡɹɐtulaɹ	kɔŋɡratʊlari
koŋɡreɡatsje	kɔ̃ɡʁeɡasjɔ̃	koŋɡreɡatsione	koŋɡɾeɣaθjon	kuŋɡɹɨɡɐsɐ̃ʊ̃	kɔŋɡrɛɡatɪonɛm
koŋɡreɡatsjune	kɔ̃ɡʁeɡasjɔ̃	koŋɡreɡatsione	koŋɡɾeɣaθjon	kuŋɡɹɨɡɐsɐ̃ʊ̃	kɔŋɡrɛɡatɪonɛm
koŋɡres	kɔ̃ɡʁɛ	koŋɡrɛsso	koŋɡɾeso	kuŋɡɹɨsʊ	kɔŋɡrɛssʊm
koŋɡrwent	kɔ̃ɡʁy	koŋɡruɛnte	koŋɡɾuɛnte	kuŋɡɹueɪŋtɨ	kɔŋɡrʊɛntɛm
koŋɡrwentsə	kɔ̃ɡʁyɑ̃s	koŋɡruɛntsa	koŋɡɾuɛnθja	kuŋɡɹueɪŋsjɐ	kɔŋɡrʊɛntɪam
konʒektuɾə	kɔ̃ʒɛktyʁ	kondʒettura	koŋxetuɾa	kuŋʒɨtuɾɐ	kɔnɪɛkturam
konʒuɡal	kɔ̃ʒyɡal	konjuɡale	koɲuɣal	kuŋʒuɡɑl	kɔnɪʊɡalɛm
konʒunktsie	kɔ̃ʒɔ̃ksjɔ̃	kondʒuntsione	koŋxunθjon	kuŋʒũŋsɐ̃ʊ̃	kɔnɪʊŋktɪonɛm
konʒunktiv	kɔ̃ʒɔ̃ktif	kondʒuntivo	koŋxuntiβo	kuŋʒũŋtivʊ	kɔnɪʊŋktiwʊm
konʒunktuɾə	kɔ̃ʒɔ̃ktyʁ	kondʒuntura	kojuntuɾa	kuŋʒũŋtuɾɐ	kɔnɪŋktʊram
konsakra	kɔ̃sakʁe	konsakrare	konsaɣɾaɾ	kuŋsɐɡɹaɹ	konsɛkrarɛ
konsetʃintsə	kɔ̃sekɑ̃s	konseɡwɛntsa	konsekwɛnθja	kuŋsɨkweɪŋsjɐ	kɔnsɛkwɛntɪam
konsens	kɔ̃sɑ̃s	konsɛnso	konsɛnso	kuŋseɪŋsʊ	konsensʊm
konservator	kɔ̃sɛʁvatœʁ	konservatore	konseɾβaðoɾ	kuŋsɨɾəvɐdoɹ	konsɛrwatorɛm
konsideɾa	kɔ̃sideʁe	konsiderare	konsiðeɾaɾ	kuŋsidɨɾaɹ	konsidɛrarɛ
konsideɾatsje	kɔ̃sideʁasjɔ̃	konsideratsione	konsiðeɾaθjon	kuŋsidɨɾɐsɐ̃ʊ̃	kɔnsidɛratɪonɛm
konsiljer	kɔ̃sɛje	konsiʎɛre	konsexeɾo	kuŋsɨʎeɪɾʊ	kɔnsɪlɪarɪʊm
konsistoɾiw	kɔ̃sistwaʁ	konsistɔrio	konsistoɾjo	kuŋsiʃtɔɾjʊ	konsɪstorɪʊm
konsolə	kɔ̃solɛʁ	konsolare	konsolaɾ	kuŋsulaɹ	konsolarɛ
konsonant	kɔ̃sonɑ̃	konsonante	konsonante	kuŋsuɐ̃ŋtɨ	konsɔnantɛm
konsonantsə	kɔ̃sonɑ̃s	konsonantsa	konsonanθja	kuŋsunɐ̃ŋsjɐ	konsɔnantɪa
konsort	kɔ̃sɔʁ	konsɔrte	konsoɾte	kuŋsɔɾətɨ	kɔnsɔrtɛm
konsortsiw	kɔ̃sɔʁsjɔm	konsɔrtsio	konsoɾθjo	kuŋsɔɾəsjʊ	kɔnsɔrtɪʊm
konspiɾa	kɔ̃spiʁe	kospirare	konspiɾaɾ	kuŋspiɾaɹ	kɔnspɪrarɛ
konspiɾatsje	kɔmspiʁasjɔ̃	kospiratsione	konspiɾaθjon	kuŋspiɾɐsɐ̃ʊ̃	kɔnspiratɪonɛm
konspiɾatsjune	kɔ̃spiʁasjɔ̃	kospiratsione	konspiɾaθjon	kuŋspiɾɐsɐ̃ʊ̃	kɔnspiratɪonɛm
konstant	kɔ̃stɑ̃	kostante	konstante	kuŋstɐ̃ŋtɨ	kɔnstantɛm
konstantsə	kɔ̃stɑ̃s	kostantsa	konstanθja	kuŋstɐ̃ŋsjɐ	kɔnstantɪam
konstelatsje	kɔ̃stɛlasjɔ̃	kostellatsione	konstelaθjon	kuŋstɨlɐsɐ̃ʊ̃	konstellatɪonɛm
konsternatsje	kɔ̃stɛʁnasjɔ̃	kosternatsione	konsteɾnaθjon	kuŋstɨɾənɐsɐ̃ʊ̃	konstɛrnatɪonɛm
konstitutsje	kɔ̃stitysjɔ̃	kostitutsione	konstituθjon	kuŋstituɪsɐ̃ʊ̃	kɔnstɪtutɪonɛm
konstruktsie	kɔ̃stʁyksjɔ̃	kostrutsione	konstɾukθjon	kuŋstɹusɐ̃ʊ̃	konstrʊktɪonɛm
konstruktsjune	kɔ̃stʁyksjɔ̃	kostrutsione	konstɾukθjon	kuŋstɹusɐ̃ʊ̃	konstrʊktɪonɛm
konstruj	kɔ̃stʁyiʁ	kostruire	konstɾuiɾ	kuŋstɹuiɹ	konstrʊerɛ
konsubstantsjal	kɔ̃sybstɑ̃sjɛl	konsustantsjale	konsustanθjal	kuŋsubstɐ̃ŋsiɑl	kɔnsʊbstantɪalɛm
konsubstantsjalitate	kɔ̃sybstɑ̃tjalite	konsustantsjalita	konsustanθjaliðad	kuŋsubstɐ̃ŋsiɐlidadɨ	kɔnsʊbstantɪalɪtatɛm
konsul	kɔ̃syl	konsule	konsul	koŋsuw	konsʊlɛm
konsulat	kɔ̃syla	konsolato	konsulaðo	kuŋsuladʊ	konsʊlatʊm
konsult	kɔ̃sylt	konsultare	konsultaɾ	kuŋsuwtaɹ	konsʊltarɛ
konsuma	kɔ̃sɔme	konsumare	konsumiɾ	kuŋsumiɹ	konsumerɛ
kontadʒjune	kɔ̃taʒjɔ̃	kontadʒo	kontaxjo	kuŋtaʒjʊ	kɔntaɡɪonɛm
kontamina	kɔ̃tamine	kontaminare	kontaminaɾ	kuŋtɐminaɹ	kɔntamɪnarɛ
kontemplatsje	kɔ̃tɑ̃plasjɔ̃	kontemplatsione	kontemplaθjon	kuŋteɪmplɐsɐ̃ʊ̃	kɔntɛmplatɪonɛm
kontemplativ	kɔ̃tɑ̃platif	kontemplativo	kontemplatiβo	kuŋteɪmplɐtivʊ	kɔntɛmplatɪwʊm
kontempoɾan	kɔ̃tɑ̃poʁɛ̃	kontemporaneo	kontempoɾaneo	kuŋteɪmpuɾɐ̃niʊ	kɔntɛmpɔranɛʊm
kontiɡwu	kɔ̃tiɡy	kontiɡwo	kontiɣwo	kuŋtiɡuʊ	kɔntɪɡwʊm
kontsine	kɔ̃tniʁ	kontenere	konteneɾ	kuŋteɹ	kɔntɪnerɛ
kontinent	kɔ̃tinɑ̃	kontinɛnte	kontinɛnte	kuŋtineɪŋtɨ	kɔntɪnɛntɛm
kontinentsə	kɔ̃tinɑ̃s	kontinɛntsa	kontinɛnθja	kuŋtineɪŋsjɐ	kɔntɪnɛntɪam
kontiŋdʒentsə	kɔ̃tɛ̃ʒɑ̃s	kontindʒɛntsa	kontiŋxɛnθja	kuŋtiŋʒeɪŋsjɐ	kɔntɪŋɡɛntɪam
kontinwa	kɔ̃tinye	kontinuare	kontinwaɾ	kuŋtinuaɹ	kɔntɪnʊarɛ
kontinwitate	kɔ̃tinyite	kontinuita	kontinwiðad	kuŋtinuɪdadɨ	kɔntɪnʊɪtatɛm
kontrakt	kɔ̃tʁa	kontratto	kontɾato	kuŋtɹatʊ	kɔntraktʊm
kontraktsie	kɔ̃tʁaksjɔ̃	kontratsione	kontɾakθjon	kuŋtɹɐsɐ̃ʊ̃	kɔntraktɪonɛm
kontradiktsie	kɔ̃tʁadiksjɔ̃	kontradditsione	kontɾaðikθjon	kuŋtɹɐdisɐ̃ʊ̃	kɔntradɪktɪonɛm
kontradiktsjune	kɔ̃tʁadiksjɔ̃	kontradditsione	kontɾaðikθjon	kuŋtɹɐdisɐ̃ʊ̃	kɔntradɪktɪonɛm
kontradiktoɾiw	kɔ̃tʁadiktwaʁ	kontraddittɔrio	kontɾaðiktoɾjo	kuŋtɹɐditɔɾjʊ	kɔntradɪktorɪʊm
kontrar	kɔ̃tʁɛʁ	kontrario	kontɾaɾjo	kuŋtɹaɾjʊ	kɔntrarɪʊm
kontrazitʃe	kɔ̃tʁədiʁ	kontraddire	kontɾaðeθiɾ	kuŋtɹɐdizeɹ	kɔntradikɛrɛ
kontribuj	kɔ̃tʁibye	kontribuire	kontɾiβwiɾ	kuŋtɹibuiɹ	kɔntrɪbʊerɛ
kontubernal	kɔ̃tybɛʁnal	kontubernale	kontuβeɾnal	kuŋtubɨɾənɑl	kɔntʊbɛrnalɛm
kontumatʃje	kɔ̃tymas	kontumatʃa	kontumaθja	kuŋtumasjɐ	kɔntʊmakɪam
kontuzje	kɔ̃tyzjɔ̃	kontuzione	kontusjon	kuŋtuzɐ̃ʊ̃	kɔntusɪonɛm
kontuzjune	kɔ̃tyzjɔ̃	kontuzione	kontusjon	kuŋtuzɐ̃ʊ̃	kɔntusɪonɛm
konvalestʃent	kɔ̃valɛsɑ̃	konvaleʃɛnte	kombaleθjɛnte	kuŋvɐlɨseɪŋtɨ	kɔnwaleskɛntɛm
konvalestʃentsə	kɔ̃valɛsɑ̃s	konvaleʃɛntsa	kombaleθɛnθja	kuŋvɐlɨseɪŋsɐ	kɔnwaleskɛntɪam
konvektsie	kɔ̃vɛksjɔ̃	konvetsione	kombekθjon	kuŋvɛsɐ̃ʊ̃	kɔnwɛktɪonɛm
konvenjent	kɔ̃vnɑ̃	konveniɛnte	kombenjɛnte	kuŋvɨnieɪŋtɨ	kɔnwɛnɪɛntɛm
konvent	kɔ̃vɑ̃	konvɛnto	kombɛnto	kuŋveɪŋtʊ	kɔnwɛntʊm
konventsje	kɔ̃vɑ̃sjɔ̃	konventsione	kombenθjon	kuŋveɪŋsɐ̃ʊ̃	kɔnwɛntɪonɛm
konventsjonal	kɔ̃vɑ̃sjɔnɛl	konventsionale	kombenθjonal	kuŋveɪŋsiunɑl	kɔnwɛntɪɔnalɛm
konventsjune	kɔ̃vɑ̃sjɔ̃	konventsione	kombenθjon	kuŋveɪŋsɐ̃ʊ̃	kɔnwɛntɪonɛm
konverdʒe	kɔ̃vɛʁʒe	konvɛrdʒere	kombeɾxeɾ	kuŋvɨɾəʒiɹ	kɔnwɛrɡɛrɛ
konverdʒent	kɔ̃vɛʁʒɑ̃	konverdʒɛnte	kombeɾxɛnte	kuŋvɨɾəʒeɪŋtɨ	kɔnwɛrɡɛntɛm
konversjune	kɔ̃vɛʁsjɔ̃	konversione	kombeɾsjon	kuŋvɨɾəsɐ̃ʊ̃	kɔnwɛrsɪonɛm
konvertʲ	kɔ̃vɛʁtiʁ	konvertire	kombeɾtiɾ	kuŋvɨɾəteɹ	kɔnwɛrterɛ
konveɡzitate	kɔ̃vɛksite	konvessita	kombeksiðad	kuŋvɨksidadɨ	kɔnwɛksɪtatɛm
konviŋdʒe	kɔ̃vɛ̃kʁ	konvintʃere	kombenθeɾ	kuŋveɪŋseɹ	kɔnwɪŋkerɛ
konvoj	kɔ̃vwa	konvɔʎo	komboɪ	kumboɪʊ	kʊmwɪam
koopeɾa	kɔopeʁe	kooperare	koopeɾaɾ	kuupɨɾaɹ	kɔɔpɛrari
kopeɾʲ	kuvʁiʁ	koprire	kuβɾiɾ	kubɹiɹ	kɔɔpɛrirɛ
koɾabje	kaʁavɛl	kaɾavɛlla	kaɾaβela	kɐɾɐvɛlɐ	karabʊm
korb	kɔʁbo	kɔrvo	kweɾβo	koɾəvʊ	kɔrwʊm
koɾektsie	koʁɛksjɔ̃	korretsione	korekθjon	kuʁɨsɐ̃ʊ̃	kɔrrektɪonɛm
koɾektsjune	koʁɛksjɔ̃	korretsione	korekθjon	kuʁɨsɐ̃ʊ̃	kɔrrektɪonɛm
kuɾe	kuʁiʁ	korrere	koreɾ	kuʁeɹ	kʊrrerɛ
koɾiʒa	koʁiʒe	korredʒʒere	korexiɾ	kuʁiʒiɹ	kɔrrɪɡerɛ
kornut	kɔʁny	kornuto	koɾnuðo	kuɾənudʊ	kɔrnutʊm
koɾɔanə	kuʁɔn	korona	koɾona	kuɾoɐ	kɔronam
kununa	kuʁɔne	koronare	koɾonaɾ	kuɾuaɹ	kɔronarɛ
koɾoboɾa	koʁoboʁe	korroborare	koroβoɾaɾ	kuʁubuɾaɹ	kɔrrobɔrarɛ
koɾoda	koʁode	korrɔdere	koroeɾ	kuʁueɹ	kɔrroderɛ
koɾolə	koʁɔl	korɔlla	koɾola	kuɾɔlɐ	kɔrollam
koɾolar	koʁɔlɛʁ	korollario	koɾolaɾjo	kuɾulaɾjʊ	kɔrollarɪʊm
koɾonal	koʁonal	koronale	koɾonal	kuɾunɑl	kɔronalɛm
korp	kɔʁ	kɔrpo	kweɾpo	koɾəpʊ	kɔrpʊs
