ROMANIAN	FRENCH	ITALIAN	SPANISH	PORTUGUESE	LATIN-CORRECT
-	timon	timone	timón	timão	te:mo:nem
-	-	temperie	-	tempérie	temperiem
astâmpăra	tempérer	temperare	temperar	temperar	tempera:re
temporal	temporel	temporale	temporal	temporal	tempora:lem
-	-	-	temprano	-	tempora:neum
-	temporaire	temporario	temporario	temporário	tempora:rium
timpuriu	-	-	-	-	temporivum
-	tentation	-	-	-	temptatio:nem
-	tenter	tentare	tentar	tentar	tempta:re
-	-	-	temulento	-	te:mulentum
tinde	tendre	tendere	tender	tender	tendere
tenebră	ténèbres	tenebra	tiniebla	treva	tenebram
-	ténèbres	tenebre	tinieblas	trevas	tenebra:s
-	ténébreux	tenebroso	tenebroso	-	tenebro:sum
ține	tenir	tenere	tener	ter	tene:re
tânăr	tendre	tenero	tierno	terno	tenerum
-	teneur	tenore	tenor	teor	teno:rem
tensiune	tension	tensione	tensión	tensão	te:nsio:nem
-	-	-	tesura	tesura	te:nsu:ram
-	tenter	-	tentar	-	tenta:re
-	ténue	tenue	tenue	-	tenuem
-	tiède	tiepido	tibio	tíbio	tepidum
-	-	tepore	-	-	tepo:rem
-	-	terebra	-	térebra	terebram
-	-	-	-	terebrar	terebra:re
-	-	-	terger	-	terge:re
-	tergiversation	-	-	-	tergiversa:tio:nem
-	tergiverser	tergiversare	-	tergiversar	tergiversa:ri:
-	-	tergere	-	-	tergere
-	-	-	-	terno	terno:s
-	-	terremoto	terremoto	terremoto	terraemotum
teren	terrain	terreno	terreno	terreno	terre:num
-	-	terreo	térreo	térreo	terreum
-	-	terso	terso	terso	tersum
-	-	terziare	terciar	-	tertia:re
terț	tiers	terzo	tercio	tércio	tertium
-	témoin	testimonio	testimonio	testemônio	testimo:nium
-	-	teste	-	-	testem
-	testudo	testuggine	testudo	-	testu:dinem
țese	tisser	tessere	tejer	tecer	texere
textil	textile	-	textil	têxtil	textile
-	-	-	textorio	-	texto:rium
-	texture	-	textura	textura	textu:ram
text	texte	testo	texto	texto	textum
-	-	talamo	tálamo	-	thalamum
teacă	taie	teca	tecla	-	the:cam
-	théosophie f	teosofia f	teosofía f	teosofia f	theosophiam
tezaur	trésor	tesoro	tesoro	tesoiro	the:saurum
-	-	zia	tía	tia	thi:am
-	-	zio	tío	tio	thi:um
-	-	tracio	tracio	trácio	thra:cium
-	-	trace	-	-	thra:cem
-	trône	trono	trono	-	thronum
tămâie	-	-	-	-	thȳmia:ma
-	-	-	-	tirsígero	thyrsigerum
-	torse	torso	-	-	thyrsum
-	-	tibiale	-	-	ti:bia:lem
tei	teille	tiglio	tilia	tília	tiliam
teme	timide	temere	temer	temer	time:re
-	timidité	-	-	-	timidita:tem
-	timide	timido	tímido	-	timidum
temoare	-	timore	temor	temor	timo:rem
-	tine	tina	tina	tina	ti:nam
-	teigne	tigna	tiña	tinha	tineam
-	-	tingere	tintar	tintar	tingere
-	-	-	-	tinir	tinni:re
-	-	-	-	tinido	tinni:tum
-	-	-	-	tintinábulo	tintinna:bulum
-	tipule	tipula	típula	típula	tippulam
-	-	titanio	-	-	tita:nium
-	titiller	titillare	-	-	ti:tilla:re
-	tituber	-	titubear	-	tituba:re
-	titulaire	titolare	titular	titular	titula:rem
-	tmèse	-	-	-	tme:sin
-	tuf	-	-	-	to:fum
-	toge	toga	toga	-	togam
-	-	togato	-	-	toga:tum
-	-	togliere	toller	tolher	tollere
-	tome	tomo	-	-	tomum
tunde	tondre	tosare	tundir	tosar	tonde:re
tunet	tonnerre	-	estruendo	estrondo	tonitrum
-	-	-	-	tonítruo	tonitruum
-	toison	tosone	toisón	tosão	to:nsio:nem
-	-	-	tijera	tesoira	to:nso:rium
tuns	-	toso	tuso	-	to:nsum
turment	tourment	tormento	tormento	tormento	tormentum
-	tour	tornio	torno	torno	tornum
-	-	torpedo	torpedo	torpedo	torpe:dinem
-	-	-	torpido	-	torpidum
-	-	-	torpor	torpor	torpo:rem
toarce	tordre	torcere	torcer	torcer	torque:re
-	torréfier	-	-	-	torrefacere
-	-	-	torrar	torrar	torre:re
-	-	tortile	tórtil	-	tortilem
-	-	-	torzón	torção	tortio:nem
-	-	tortore	tortor	-	torto:rem
tort	tort	torto	tuerto	torto	tortum
-	-	tuorlo	-	-	torulum
-	-	-	tuero	toro	torum
-	torve	-	-	torvo	torvum
topseca	-	tossicare	-	-	toxica:re
-	-	-	trabal	trabal	traba:lem
-	trabécule	trabecola	trabécula	trabécula	trabe:culam
-	travée	trave	traba	trave	trabem
tratat	traité	trattato	tratado	tratado	tracta:tum
trata	traiter	trattare	tratar	tratar	tracta:re
-	trait	tratto	trecho	trecho	tractum
trădător	traître	traditore	traidor	traidor	tra:dito:rem
trăda	trahir	tradire	traer	trair	tra:dere
-	traduction	traduzione	traducción	tradução	tra:ductio:nem
-	-	tralcio	-	-	tra:ducem
-	-	tragedo	-	-	tragoedum
-	traille	tragula	tralla	tralha	tra:gulam
trage	traire	trarre	traer	trazer	trahere
trece	-	-	-	-	tra:icere
-	traluire	-	-	-	tra:lu:ce:re
tramă	trame	trama	trama	trama	tra:mam
-	-	tramite	trámite	trâmite	tra:mitem
trimite	-	tramettere	-	-	tra:mittere
-	tranquille	tranquillo	tranquilo	tranquilo	tranquillum
-	transaction	transazione	transacción	-	tra:nsa:ctio:nem
-	transcender	trascendere	trascender	transcender	tra:nscendere
-	transcrire	trascrivere	transcribir	transcrever	tra:nscri:bere
-	transir	transire	transir	transir	tra:nsi:re
-	transférer	-	transferir	transferir	tra:nsferre
-	-	transfluire	-	-	tra:nsfluere
transformație	transformation	trasformazione	transformación	transformação	tra:nsfo:rma:tio:nem
-	transfuge	-	tránsfuga	-	tra:nsfugam
-	-	trasfondere	transfundir	-	tra:nsfundere
-	transgresser	trasgredire	transgredir	transgredir	tra:nsgredi:
-	-	trasgressione	-	-	tra:nsgressio:nem
-	transiger	-	transigir	-	tra:nsigere
-	transit	transito	-	trânsito	tra:nsitum
translație	translation	traslazione	traslación	translação	tra:nsla:tio:nem
-	traluire	tralucere	traslucir	-	tra:nslu:ce:re
-	transmigrer	trasmigrare	transmigrar	-	tra:nsmigra:re
-	transmission	trasmissione	transmisión	transmissão	tra:nsmissio:nem
transmite	transmettre	trasmettere	transmitir	transmitir	tra:nsmittere
-	-	tramontano	transmontano	-	tra:nsmonta:num
-	transmutation	trasmutazione	transmutación	transmutação	tra:nsmu:ta:tio:nem
-	transposer	trasporre	transponer	transpor	tra:nspo:nere
-	transporter	trasportare	transportar	transportar	tra:nsporta:re
-	-	-	-	trasto	tra:nstrum
-	transsubstantier	transustanziare	-	transubstanciar	tra:nsubstantia:re
-	-	-	estremecer	estremecer	treme:scere
-	craindre	tremare	tremer	tremer	tremere
-	trémeur	tremore	tremor	tremor	tremo:rem
tremura	-	tremolare	tremolar	tremular	tremula:re
-	-	tremulo	trémulo	trêmulo	tremulum
-	trépidation	trepidazione	trepidación	trepidação	trepida:tio:nem
trepida	trépider	trepidare	trepidar	trepidar	trepida:re
-	-	trepido	-	trépido	trepidum
trei	trois	tre	tres	três	tre:s
-	tribraque	-	-	-	tribrachyn
-	-	-	-	tribreve	tribrevem
treiera	tribouler	-	tribular	-	tribula:re
-	-	trillo	trillo	trilho	tri:bulum
-	-	trebbia	tríbulo	tríbulo	tribulum
tribunal	tribunal	tribunale	tribunal	tribunal	tribu:nal
-	tribut	tributo	tributo	tributo	tribu:tum
-	-	-	-	trica	tri:ca:s
-	tricénaire	-	-	tricenário	tri:ce:na:rium
-	-	-	tríceps	-	tricipitem
-	treille	-	-	-	trichilam
-	-	triclinio	-	-	tricli:nium
-	trifoliée	trifogliato	trifoliada	-	trifolia:tum
trifoi	trèfle	trifoglio	trébol	trevo	trifolium
-	-	-	triforme	-	trifo:rmem
-	-	trigesimo	trigésimo	trigésimo	tri:ge:simum
-	-	tramoggia	-	-	trimodiam
trinitate	trinité	trinità	trinidad	trindade	tri:nita:tem
-	travail	travaglio	trabajo	trabalho	tripa:lem
-	triplex	triplice	-	-	triplicem
-	triple	triplo	triplo	triplo	triplum
-	-	tripudio	-	-	tripudium
-	-	-	trípode	-	tripodem
-	-	-	tritura	tritura	tri:tu:ram
-	-	-	triturar	-	tri:tu:ra:re
-	-	trionfatore	triunfador	triunfador	triumpha:to:rem
-	-	-	trivial	-	trivia:lem
-	-	-	trocar	-	troca:re
-	-	-	-	tropo	tropum
-	trucider	trucidare	trucidar	trucidar	truci:da:re
-	truculent	truculento	truculento	truculento	truculentum
-	tronquer	troncare	truncar	truncar	trunca:re
-	-	-	-	trutina	trutinam
-	-	truce	truz	-	trucem
tu	tu	tu	tú	tu	tu:
-	truffe	tartufo	tobillo	-	tu:ber
-	-	tuberoso	tuberoso	-	tu:bero:sum
-	touiller	-	-	-	tudicula:re
-	-	tugurio	tugurio	tugúrio	tugurium
-	tuméfier	tumefare	-	tumefazer	tumefacere
-	-	-	-	tumescer	tume:scere
-	-	tumido	túmido	túmido	tumidum
-	-	tumulare	-	-	tumula:re
-	-	-	tumultuoso	-	tumultuo:sum
-	-	-	tundir	tosar	tundere
întuneca	-	-	-	-	tunica:re
-	-	turba	turba	turba	turbam
-	-	-	torvisco	trovisco	turbiscum
sturz	-	tordo	tordo	tordo	turdum
-	-	-	-	turgir	turge:re
-	turgide	turgido	túrgido	-	turgidum
turmă	-	torma	turma	turma	turmam
-	turpide	turpe	torpe	torpe	turpem
-	turpitude	turpitudine	-	-	turpitu:dinem
turn	tour	torre	torre	torre	turrem
turtură	tourte	tortora	tórtola	turturino	turturem
-	-	-	torunda	-	turundam
tuși	tousser	tossire	toser	tossir	tussi:re
tuse	toux	tosse	tos	tosse	tussem
tău	ton	tuo	tuyo	teu	tuum
uger	-	ubero	ubre	ubre	u:ber
-	-	-	-	uberar	u:bera:re
-	-	ubicazione	ubicación	ubicação	ubica:tio:nem
uda	-	-	-	-	u:da:re
ud	-	uggia	-	-	u:dum
-	ulcère	ulcera	úlcera	-	ulcus
-	-	-	urce	urze	uli:cem
-	-	-	-	olmo	ulmum
-	-	ulteriore	ulterior	-	ulterio:rem
-	-	ultore	ultor	-	ulto:rem
-	-	ultrice	ultriz	-	ultri:cem
urla	-	urlare	aullar	uivar	ulula:re
-	-	umbone	-	-	umbo:nem
umbră	ombre	ombra	sombra	sombra	umbram
umbratic	ombrage	umbratico	umbrático	umbrático	umbra:ticum
umbros	ombreux	ombroso	umbroso	umbroso	umbro:sum
umăr	-	omero	hombro	ombro	umerum
umed	humide	umido	húmedo	húmido	u:midum
-	-	unanime	-	-	u:nanimum
uncie	once	oncia	onza	onça	unciam
-	-	uncino	uncino	ancinho	unci:num
-	onction	-	-	unção	u:nctio:nem
untos	onctueux	-	untuoso	untuoso	u:nctuo:sum
-	-	ondisono	-	-	undisonum
unda	-	ondare	ondear	undar	unda:re
unge	oindre	ungere	ungir	ungir	ungere
-	-	unguentario	-	-	unguenta:rium
-	onguent	unguento	ungüento	-	unguentum
-	ongulé	ungulato	ungulado	ungulado	ungula:tum
unic	-	unico	único	único	u:nicum
uniform	uniforme	uniforme	uniforme	uniforme	u:nifo:rmem
-	univoque	univoco	unívoco	unívoco	u:nivocum
-	-	ununoctio	-	-	u:nu:noctium
-	-	ununseptio	-	-	u:nu:nseptium
-	-	-	abubilla	-	upupam
urbe	-	urbe	urbe	urbe	urbem
urcior	urcéole	orciolo	-	urcéolo	urceolum
-	-	-	-	uredo	u:re:dinem
-	urger	urgere	urgir	urgir	urge:re
urină	urine	urina	orina	urina	u:ri:nam
-	urne	urna	urna	urna	u:rnam
urs	ours	orso	oso	usso	ursum
urticarie	urticaire	orticaria	urticaria	urticária	urti:ca:riam
-	ure	uro	uro	uro	u:rum
-	usité	-	-	usitado	u:sita:tum
-	usiter	-	-	usitar	u:sita:ri:
ustura	-	ustolare	-	ustular	ustula:re
-	usuel	usuale	usual	usual	u:sua:lem
-	-	usuario	usuario	usuário	u:sua:rium
-	usure	usura	-	-	u:su:ram
-	usuraire	usurario	usurario	usurário	u:su:ra:rium
-	us	uso	uso	uso	u:sum
-	outre	otre	odre	odre	utrum
uza	user	usare	usar	-	u:ti:
auă	-	uva	uva	uva	u:vam
însura	-	-	-	-	uxo:rem
-	uxoricide	uxoricidio	-	uxoricídio	uxo:rici:dium
-	vacation	vacazione	vacación	vacação	vaca:tio:nem
-	-	vacillazione	vacilación	vacilação	vacilla:tio:nem
-	vaciller	vacillare	vacilar	-	vacilla:re
-	-	-	vacío	vazio	vaci:vum
-	vaquer	vacare	vagar	vagar	vaca:re
-	vacuité	vacuità	-	vacuidade	vacuita:tem
vădos	-	vadoso	vadoso	vadoso	vado:sum
vagabond	vagabond	vagabondo	vagabundo	vagabundo	vaga:bundum
-	vagir	vagire	-	vagir	va:gi:re
-	vaguer	vagare	vagar	vagar	vaga:ri:
-	vague	vago	vago	vago	vagum
-	valoir	valere	valer	valer	vale:re
-	valétudinaire	valetudinario	-	valetudinário	vale:tu:dina:rium
-	-	valletto	valleto	-	vallettum
-	-	vallare	vallar	-	valla:re
val	-	vallo	vallo	valo	vallum
-	van	vanni	-	-	vannum
van	vain	vano	vano	vão	va:num
-	-	-	-	vapa	vappam
-	variégation	-	variegación	variegação	variega:tio:nem
-	-	variegare	-	variegar	variega:re
-	variété	varietà	variedad	variedade	varieta:tem
vare	vair	vario	vario	vário	varium
-	-	-	varón	varão	va:ro:nem
-	vareux	-	-	-	va:rum
-	vaisseau	vascello	vajilla	baixela	va:scellum
-	-	vascolo	-	-	va:sculum
-	gâter	guastare	gastar	gastar	vasta:re
vast	-	-	-	-	vastum
vas	-	vaso	vaso	vaso	va:sum
-	-	vate	-	vate	va:tem
-	-	-	-	vaticínio	va:ticinium
-	vit	-	-	-	vectem
-	-	vegetabile	-	-	vegeta:bilem
-	-	vegeto	-	végeto	vegetum
-	véhément	veemente	vehemente	veemente	vehementem
velă	vélar	-	-	-	velam
-	-	vellicare	-	-	vellica:re
beli	-	vellere	-	-	vellere
-	-	vello	-	velo	vellus
-	voiler	velare	velar	-	ve:la:re
-	véloce	veloce	veloz	veloz	ve:lo:cem
velă	voile	vela	vela	vela	ve:lum
vânător	veneur	-	venador	veador	ve:na:to:rem
vânzător	vendeur	venditore	vendedor	vendedor	ve:ndito:rem
vinde	vendre	vendere	vender	vender	ve:ndere
învenina	-	-	envenenar	-	vene:na:re
-	vénération	venerazione	veneración	veneração	venera:tio:nem
-	vénérer	venerare	venerar	venerar	venera:ri:
vânătromani	vénète	-	véneto	vêneto	venetum
-	-	-	venia	vênia	veniam
vâna	-	-	-	vear	ve:na:ri:
vintre	ventre	ventre	vientre	ventre	ventrem
ventilație	ventilation	ventilazione	ventilación	ventilação	ventila:tio:nem
-	ventilateur	-	-	-	ventila:to:rem
-	-	-	-	vêntulo	ventulum
vânt	vent	vento	viento	-	ventum
-	vénuste	venusto	venusto	venusto	venustum
vară	primevère	-	verano	verão	ve:r
-	vrai	verace	veraz	veraz	ve:ra:cem
-	verbal	verbale	verbal	verbal	verba:lem
-	-	verbasco	-	-	verbascum
-	vérécondie	verecondia	verecundia	verecúndia	vere:cundiam
-	-	verecondo	-	verecundo	vere:cundum
-	verrou	-	herrojo	ferrolho	vericulum
verificație	vérification	verificazione	verificación	verificação	verifica:tio:nem
verifica	vérifier	verificare	verificar	verificar	ve:rifica:re
-	vérité	verità	verdad	verdade	ve:rita:tem
-	vermeil	vermiglio	bermejo	-	vermiculum
-	-	verminoso	verminoso	verminoso	vermino:sum
vierme	ver	verme	verme	verme	vermem
-	-	-	-	verna	vernam
-	vernaculaire	vernacolo	vernáculo	vernáculo	verna:culum
-	-	vernale	vernal	vernal	verna:lem
-	vernis	vernice	barniz	verniz	verni:cem
-	-	vernare	-	-	verna:re
vier	verrat	verro	verraco	barrão	verrem
-	verrer	-	barrer	varrer	verrere
-	versatile	-	versátil	versátil	versa:tilem
-	-	versicolore	-	-	versicolo:rem
-	-	versicolo	versiculo	versiculo	versiculum
versifica	versifier	versificare	versificar	versificar	versifica:re
-	-	-	-	versúcia	versu:tiam
-	-	-	-	versuto	versu:tum
-	-	-	vértice	vértice	verticem
-	vertigineux	vertiginoso	vertiginoso	vertiginoso	verti:gino:sum
-	-	vertigine	-	vertigem	verti:ginem
-	-	vertere	verter	verter	vertere
adevăr	vrai	vero	vero	vero	ve:rum
berbec	brebis	berbice	-	-	verve:x
veșted	-	-	-	vesco	ve:scum
-	vêpres	vespro	véspero	véspero	vesperum
-	-	-	víspera	véspera	vesperam
-	-	vipistrello	-	-	vesperti:lio:nem
veșmânt	vêtement	vestimento	vestimento	-	vesti:mentum
-	vêtir	vestire	vestir	vestir	vesti:re
-	-	vestito	vestido	vestido	vesti:tum
vechi	vieil	vecchio	viejo	velho	vetulum
biet	-	vetere	-	-	veterem
-	vétusté	vetustà	-	-	vetusta:tem
-	-	-	vetusto	vetusto	vetustum
-	vexation	vessazione	vejación	vexação	vexa:tio:nem
-	-	-	-	vexilo	vexillum
vexa	vexer	vessare	vejar	vexar	ve:xa:re
-	voyage	-	-	-	via:ticum
-	vibration	vibrazione	vibración	vibração	vibra:tio:nem
-	-	vibrissa	-	-	vi:brissa:s
-	vibrer	vibrare	vibrar	vibrar	vibra:re
-	-	-	-	vigésimo	vi:ce:simum
-	vesce	veccia	veza	-	viciam
-	voisine	vicina	vecina	vizinha	vi:ci:nam
vecinătate	vicinité	vicinità	vecindad	-	vi:ci:nita:tem
vecin	voisin	vicino	vecino	-	vi:ci:num
-	fois	vece	vez	vez	vicem
-	vicissitude	vicissitudine	vicisitud	-	vicissitu:dinem
vătăma	-	-	-	vitimar	victima:re
vipt	-	vinto	victo	-	vi:ctum
-	-	vicolo	-	-	vi:culum
-	-	vico	vico	vico	vi:cum
vedea	voir	vedere	ver	ver	vide:re
văduvă	veuve	vedova	viuda	viúva	viduam
-	viduité	viduità	-	-	viduita:tem
-	-	-	vigía	-	vigiam
veghea	veiller	-	velar	-	vigila:re
-	vigueur	-	vigor	-	vigo:rem
-	vigorer	vigorare	vigorar	vigorar	vigo:ra:re
-	-	-	-	vílico	vi:licum
-	vilité	-	-	-	vi:lita:tem
-	vilain	villano	villano	vilão	vi:lla:num
-	velours	velloso	velloso	veloso	villo:sum
-	-	vello	vello	-	villum
-	-	vimine	vimbre	vime	vi:men
vinaț	vinasse	vinaccia	vinaza	vinhaça	vi:na:ceum
învinge	vaincre	vincere	vencer	vencer	vincere
-	-	vincolare	vincular	vincular	vincula:re
-	-	vincolo	brinco	brinco	vinculum
-	vendange	vendemmia	vendimia	vindima	vi:nde:miam
-	vendanger	vendemmiare	vendimiar	vindimar	vi:nde:mia:re
-	-	vindice	-	-	vindicem
-	vengeur	vendicatore	vengador	vingador	vindica:to:rem
-	vindicte	vendetta	vindicta	vindita	vindictam
vier	-	-	-	-	vi:nea:rium
-	-	vigneto	viñedo	vinhedo	vi:ne:tum
vinos	vineux	vinoso	vinoso	vinoso	vi:no:sum
violă	violet	viola	viola	-	violam
viola	violer	violare	violar	violar	viola:re
viperă	vipère	vipera	víbora	víbora	vi:peram
-	vipérin	viperino	viperino	viperino	viperi:num
-	virago	-	-	virago	vira:ginem
vargă	verge	verga	verga	verga	virgam
vergură	-	vergine	virgen	-	virginem
vergea	-	virgola	vírgula	vírgula	virgulam
-	verger	verziere	vergel	vergel	virida:rium
varză	-	verza	berza	berça	viridem
-	visage	-	-	-	vim
vâsc	gui	vischio	-	visco	viscum
-	viscères	-	-	víscera	viscus
-	-	-	visibilidad	visibilidade	vi:sibilita:tem
-	-	visitazione	visitación	-	vi:sita:tio:nem
-	-	visitatore	-	-	vi:sita:to:rem
-	viser	-	-	visar	vi:sere
vis	visage	viso	viso	viso	vi:sum
vițel	veau	vitello	vitelo	vitelo	vitellum
viță	-	-	-	-	vi:teum
vetrice	-	vetrice	-	-	vi:ticem
viță	vis	vite	vid	vide	vi:tem
vitreg	-	-	-	-	vi:tricum
vitră	verre	vetro	vidrio	vidro	vitrum
bată	-	vetta	beta	beta	vittam
vătui	-	-	vítulo	vítulo	vitulum
-	vitupérable	vituperabile	vituperable	-	vituperabilem
-	vitupération	vituperazione	vituperación	-	vitupera:tio:nem
-	vivier	vivaio	vivero	viveiro	vi:va:rium
vivace	vivace	vivace	vivaz	vivaz	vi:va:cem
-	vivide	vivido	vívido	vívido	vi:vidum
via	vivre	vivere	vivir	-	vi:vere
-	vocifération	-	-	-	vo:cifera:tio:nem
-	vociférer	-	vociferar	-	vo:cifera:ri:
vid	vide	vuoto	-	-	vocitum
-	-	vogare	bogar	vogar	voca:re
-	volage	-	-	-	vola:ticum
vrea	vouloir	volere	-	-	velle
-	-	-	-	volitar	volita:re
-	voler	volare	volar	voar	vola:re
-	volubile	volubile	voluble	volúvel	volu:bilem
-	volonté	volontà	voluntad	vontade	volunta:tem
-	volupté	voluttà	-	-	volupta:tem
-	-	voltare	voltear	-	volu:ta:re
holba	-	volgere	volver	volver	volvere
-	vomer	vomere	-	vómer	vo:merem
-	-	vomico	vómico	vômico	vomicum
vomita	-	vomitare	vomitar	vomitar	vomita:re
-	vomi	vomito	vómito	vômito	vomitum
voame	vomir	vomere	-	-	vomere
-	-	voraginoso	-	-	vora:gino:sum
-	-	voragine	vorágine	-	vora:ginem
-	-	voratore	-	-	vora:to:rem
-	-	voratrice	-	-	vora:tri:cem
-	vorer	vorare	-	-	vora:re
-	vortex	vortice	vórtice	vórtice	vorticem
voi	vous	voi	vos	vós	vo:s
vot	vœu	voto	boda	boda	vo:tum
vulg	-	volgo	vulgo	vulgo	vulgus
vulnera	-	vulnerare	vulnerar	vulnerar	vulnera:re
vulpe	-	volpe	-	-	vulpem
-	vulpin	volpino	vulpino	vulpino	vulpi:num
-	-	-	bochorno	-	vulturnum
-	-	volto	vulto	vulto	vultum
-	garder	guardare	guardar	guardar	warda:re
-	-	zanca	zanca	-	zancham
gelos	jaloux	geloso	celoso	cioso	ze:lo:sum
zeamă	-	-	-	-	zema
zefir	-	zefiro	-	-	zephyrum
țânțar	-	zanzara	cénzalo	-	zinzalam
-	-	zizzania	cizaña	-	zi:zania
-	-	giuggiola	guinja	-	zi:zyphum
zonă	zone	zona	-	zona	zo:nam
-	-	zonula	-	-	zo:nulam
acum	ce	ecco	-	-	eccum
-	taureau	toro	toro	touro	taurum
închega	cailler	cagliare	cuajar	coalhar	coa:gula:re
debil	-	debile	débil	débil	de:bilem
dona	donner	donare	donar	doar	do:na:re
esență	-	essenza	esencia	essência	essentiam
familie	-	famiglia	-	família	familiam
floare	fleur	fiore	flor	flor	flo:rem
nud	nu	nudo	desnudo	desnudo	nu:dum
par	pal	palo	palo	pau	pa:lum
generație	génération	generazione	generación	geração	genera:tio:nem
gravita	graviter	gravitare	gravitar	gravitar	gravita:re
iarbă	herbe	erba	yerba	erva	herbam
-	immortel	-	inmortal	-	immorta:lem
iepure	lièvre	lepre	liebre	lebre	leporem
vacă	vache	vacca	vaca	vaca	vaccam
eu	je	io	yo	eu	ego:
tunică	tunique	tunica	túnica	túnica	tunicam
terestru	terrestre	terrestre	terrestre	terrestre	terrestrem
simplu	simple	semplice	simple	símplice	simplicem
scrot	scrotum	scroto	escroto	escroto	scro:tum
regiune	région	regione	región	região	regio:nem
pur	pur	puro	puro	puro	pu:rum
posibil	possible	possibile	posible	possível	possibilem
por	porrette	porro	puerro	porro	porrum
plop	peuple	popolo	pobo	povo	populum
națiune	nation	nazione	nación	nação	na:tio:nem
-	mère	madre	madre	mãe	ma:trem
martor	martyr	martire	mártir	mártir	martyrem
mamă	maman	mamma	mama	mama	mammam
limbă	langue	lingua	lengua	língua	linguam
lux	luxe	lusso	lujo	luxo	lu:xum
a	à	a	a	a	ad
abac	abaque	abbaco	ábaco	ábaco	abacum
abanos	ébène	ebano	ébano	ébano	ebenum
abatesă	abbesse	abbadessa	abadesa	abadessa	abba:tissam
abdica	abdiquer	abdicare	abdicar	abdicar	abdica:re
aberație	aberration	aberrazione	aberración	aberração	aberra:tio:nem
abject	abject	abietto	abyecto	abjeto	abiectum
ablațiune	ablation	ablazione	ablación	ablação	abla:tio:nem
ablativ	ablatif	ablativo	ablativo	ablativo	ablativum
abluțiune	ablution	abluzione	ablución	ablução	ablu:tio:nem
abnegație	abnégation	abnegazione	abnegación	abnegação	abnega:tio:nem
aboli	abolir	abolire	abolir	abolir	abole:re
abominabil	abominable	abominabile	abominable	abominável	abo:mina:bilem
abortiv	abortif	abortivo	abortivo	abortivo	aborti:vum
absent	absent	assente	ausente	ausente	absentem
absență	absence	assenza	ausencia	ausência	absentiam
absint	absinthe	assenzio	ajenjo	sintro	absinthium
absorbi	absorber	assorbire	absorber	absorver	absorbe:re
abstinent	abstinent	astinente	abstinente	abstinente	abstinentem
abstinență	abstinence	astinenza	abstinencia	abstinência	abstinentiam
abstracție	abstraction	astrazione	abstracción	abstração	abstractio:nem
absurd	absurde	assurdo	absurdo	absurdo	absurdum
abunda	abonder	abbondare	abundar	abundar	abunda:re
abundență	abondance	abbondanza	abundancia	abundância	abundantiam
abuz	abus	abuso	abuso	abuso	abu:sum
acacie	acacia	acacia	acacia	acácia	aca:ciam
academie	académie	académia	academia	academia	academiam
academic	académique	accademico	académico	acadêmico	acade:micum
acăța	chasser	cacciare	cazar	caçar	accaptia:re
accelera	accélérer	accelerare	acelerar	acelerar	accelera:re
accelerație	accélération	accelerazione	aceleración	aceleração	accelera:tio:nem
